"Name","Tags","Approved"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KTOB00.txt","1girl, skirt, solo, brown hair, socks, bow, transparent background, looking at viewer, shoes, bowtie, shirt, black skirt, pleated skirt, ahoge, hair ornament, smile, long sleeves, twintails, blush, red bow, sneakers, virtual youtuber, closed mouth, kneehighs, ribbon, red bowtie, miniskirt, brown shirt, simple background, white footwear, medium hair, collared shirt, standing on one leg, brown socks, standing, hair ribbon, aqua eyes, outstretched arms, foot out of frame, blue eyes, school uniform, buttons, hair bobbles, cardigan, tachi-e, green ribbon, white background, grey socks, reaching towards viewer, feet out of frame, white shirt, reaching, open hands, :3, hair bow, brown cardigan, green eyes, leg up, two side up, green bow, long hair, child, black socks, thighs, natsuiro matsuri, bright pupils, red ribbon, white pupils, full body, short hair, brown skirt, dress shirt, brown bowtie, knees together feet apart, outstretched hand, red footwear, straight-on, white socks, hair beads, flat chest, beads, foreshortening, shirt tucked in, neck ribbon, light blush, sidelocks, sailor collar, brown ribbon, hands up, collarbone, arms up, brown jacket, food-themed hair ornament, green bowtie, aged down, fingernails, cross-laced footwear, holly hair ornament, grey shirt, brown bow","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KTOB01.txt","1girl, solo, v, green eyes, bag, transparent background, looking at viewer, side ponytail, orange hair, arm behind back, bow, virtual youtuber, skirt, long hair, blue bag, blush, long sleeves, jewelry, backpack, hair ornament, earrings, green bow, green ribbon, shirt, scrunchie, ribbon, green bowtie, standing, bowtie, simple background, white skirt, hand up, long shirt, zipper, tachi-e, closed mouth, hair scrunchie, brown skirt, hair bow, collared shirt, cowboy shot, white background, dot mouth, charm (object), purple scrunchie, zipper pull tab, shoulder bag, hair ribbon, dress, white shirt, sidelocks, sweater, brown shirt, neck ribbon, bag charm, ahoge, feet out of frame, light brown hair, purple bow, single earring, collared dress, blonde hair, brown hair, layered clothes, brown dress, leaf hair ornament, purple ribbon, brown sweater, breasts, keychain, aqua bow, floating hair, small breasts, twintails, pink nails, buttons, button badge, :o, wing collar, dot nose, aqua ribbon, purple bowtie, light blush, hairclip, grey skirt, nail polish, school bag, aqua eyes, white dress, asymmetrical sidelocks, white collar, cardigan, straight-on, fingernails, ponytail, white sweater, black bag, expressionless, pocket, holding strap","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KTOB02.txt","1girl, solo, skirt, twintails, brown hair, sailor collar, pleated skirt, green ribbon, hair ribbon, green background, w, ribbon, looking at viewer, sleeves past wrists, ahoge, simple background, green eyes, school uniform, blush, closed mouth, blue sailor collar, long sleeves, bow, shirt, serafuku, blue skirt, sparkle, white shirt, black sailor collar, black skirt, collarbone, green bow, standing, cowboy shot, hand up, puffy long sleeves, black bow, small breasts, v, cardigan, hair bow, natsuiro matsuri, puffy sleeves, breasts, aqua eyes, virtual youtuber, miniskirt, black ribbon, pinching sleeves, bowtie, hair between eyes, medium hair, fingernails, sparkle background, long hair, short hair, dot mouth, sidelocks, outstretched arm, blue ribbon, jacket, open clothes, blue bow, undressing, brown cardigan, short twintails, shirt tucked in, grey shirt, sweater, grey background, black bowtie, arm up, eyebrows hidden by hair, blue eyes, neck ribbon, green bowtie, earrings, light brown hair, jewelry, expressionless, white cardigan, white background, white jacket, sailor shirt, stud earrings, medium breasts, open cardigan, sleeves past fingers, cropped legs, parted lips, light blush, white sweater, star (symbol), nail polish, hands up, dot nose, aqua background, high-waist skirt, thighs, dress shirt","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KTOB03.txt","1girl, solo, brown hair, skirt, green bow, long hair, green bowtie, red skirt, multicolored eyes, bow, green eyes, smile, transparent background, shirt, pointing, long sleeves, school uniform, english text, bowtie, virtual youtuber, closed mouth, white shirt, two side up, looking at viewer, red ribbon, ribbon, simple background, white background, pleated skirt, blush, belt, sailor collar, gradient eyes, hair ribbon, cropped legs, serafuku, standing, cowboy shot, red belt, index finger raised, arms up, hair bow, puffy long sleeves, white sailor collar, arm up, pointing up, hair bun, double bun, sidelocks, copyright notice, buckle, tachi-e, belt buckle, puffy sleeves, miniskirt, very long hair, \m/, yellow eyes, collared shirt, red bow, hands up, pointing at self, character name, neck ribbon, hand up, hair rings, split mouth, blunt bangs, hair intakes, collarbone, green ribbon, pointing at viewer, shirt tucked in, engrish text, two-tone eyes, high-waist skirt, ranguage, breasts, \n/, artist name, copyright name, small breasts, blue eyes, finger to cheek, +_+, index fingers raised, red pupils, midriff peek, hair ornament, sailor shirt, grey shirt, mixed-language text, light blush, twintails, double \m/, utaite, bilingual, thighs, red shorts, song name","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KYF120.txt","1girl, solo, ahoge, brown hair, v, long hair, long sleeves, jacket, looking at viewer, jewelry, earrings, black jacket, bow, upper body, white background, simple background, red eyes, closed mouth, hair ornament, scarf, white scarf, red bow, crop top, hand up, bowtie, bag, midriff, backpack, blush, virtual youtuber, red bowtie, very long hair, sleeves past wrists, zipper, navel, sidelocks, shirt, multicolored hair, fingernails, nail polish, hair bow, hairclip, crop top overhang, clover hair ornament, buttons, frown, food-themed hair ornament, puffy sleeves, cropped jacket, pink eyes, expressionless, black shirt, white sailor collar, neckerchief, denim, head tilt, red nails, pocket, multicolored eyes, gradient hair, zipper pull tab, leaf hair ornament, blunt bangs, orange eyes, hair flaps, pink nails, stomach, character name, hair intakes, sailor collar, puffy long sleeves, green bow, open jacket, standing, blue hair, english text, signature, sweater, artist name, :<, red neckerchief, belt, school uniform, ribbon, brown bag, light blush, thank you, serafuku, white shirt, brown eyes, milestone celebration, light frown, four-leaf clover hair ornament, food-themed earrings, smile, colored inner hair, mole under eye, transparent background, long fingernails, arm up","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KYF121.txt","1girl, phone, brown hair, solo, full body, short sleeves, cellphone, transparent background, sneakers, brown eyes, shoes, holding phone, shirt, white footwear, white shirt, smartphone, hair ornament, smile, holding, socks, standing, wristband, black socks, shorts, looking at viewer, tachi-e, skirt, blue shorts, sweatband, long hair, hairclip, neck ribbon, closed mouth, ribbon, medium hair, blue skirt, shirt tucked in, blush, red ribbon, badge, smiley face, button badge, hands up, collared shirt, white belt, looking at phone, simple background, aqua shorts, bow, jewelry, iphone, t-shirt, school uniform, bracelet, breasts, shoelaces, white background, selfie, belt, star (symbol), hairpin, bare legs, orange eyes, hair between eyes, pink ribbon, cross-laced footwear, official alternate costume, sportswear, yellow eyes, converse, white ribbon, ankle socks, short hair, pleated skirt, fingernails, grey footwear, multicolored footwear, hair ribbon, medium breasts, flower, taking picture, black wristband, emblem, small breasts, high tops, collarbone, boots, hand up, sidelocks, bowtie, legs, braid, miniskirt, white bow, gym uniform, light blush, green skirt, white wristband, high-waist shorts, sash","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KYF122.txt","1girl, solo, skirt, long hair, school uniform, brown hair, full body, wristwatch, sneakers, shoes, watch, transparent background, pleated skirt, brown eyes, looking at viewer, smile, standing, short sleeves, socks, serafuku, grey socks, bow, grey shirt, blue skirt, hand up, red bow, shirt, bowtie, wristband, closed mouth, simple background, red bowtie, red eyes, tachi-e, legs apart, white background, collarbone, adjusting hair, breasts, ribbon, sailor collar, miniskirt, white footwear, very long hair, jewelry, bracelet, hand in own hair, blouse, blush, purple eyes, arm up, ankle socks, uniform, bare legs, medium breasts, light smile, hair between eyes, sidelocks, hand to head, pink eyes, grey skirt, red ribbon, white socks, black hair, hair tucking, white shirt, grey sailor collar, ribbed legwear, hair intakes, black skirt, neck ribbon, arm at side, wavy hair, contrapposto, small breasts, buttons, high tops, grey footwear, converse, wrist scrunchie, dress shirt, hair ornament, knees, cross-laced footwear, collared shirt, neckerchief, earrings, black eyes, red neckerchief, fingernails, shoelaces, summer uniform, thighs, grey thighhighs, legs, scrunchie, large breasts, v-shaped eyebrows, parted lips, hand on own head","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5KYF123.txt","1girl, solo, shorts, v, blonde hair, long hair, shirt, simple background, sailor collar, looking at viewer, white shirt, two side up, blush, black shorts, cowboy shot, neckerchief, grey background, white sailor collar, black bow, double v, closed mouth, hair bow, bow, standing, collarbone, ribbon, orange eyes, short shorts, hair ribbon, red eyes, white background, black neckerchief, school uniform, multicolored hair, hands up, short sleeves, sidelocks, serafuku, black ribbon, brown eyes, foreshortening, reaching, reaching towards viewer, sailor shirt, long sleeves, outstretched arms, thighs, two-tone hair, blue shorts, hair between eyes, twintails, small breasts, outstretched hand, arms up, outstretched arm, expressionless, pink hair, yellow eyes, very long hair, w, colored inner hair, breasts, brown hair, sleeves rolled up, blouse, :<, sleeves past elbows, borrowed character, necktie, light brown hair, frown, hair ornament, collared shirt, black bowtie, head tilt, fingernails, black ascot, brown neckerchief, hand up, light blush, sleeves pushed up, light frown, gradient hair, :/, purple hair, flat chest, black necktie, white hair, smile, virtual youtuber, grey shirt, denim shorts, orange hair, double w, tareme, bowtie, multicolored eyes, loose clothes, yellow neckerchief, contrapposto","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L35WX0.txt","1girl, solo, shorts, transparent background, outstretched arm, shirt, short sleeves, orange shorts, brown hair, looking at viewer, finger to mouth, blush, simple background, short hair, closed mouth, short shorts, cowboy shot, index finger raised, t-shirt, standing, orange eyes, collarbone, bow, white background, red bow, ribbon, red ribbon, yellow eyes, brown eyes, shushing, red bowtie, nail polish, bowtie, orange shirt, bob cut, yellow shirt, thighs, fingernails, contrapposto, arm up, medium hair, light blush, expressionless, pointing, brown shirt, hand up, brown shorts, neck ribbon, tachi-e, eyelashes, red nails, white shirt, sidelocks, casual, colored inner hair, small breasts, hands up, breasts, floating hair, smile, multicolored hair, dot mouth, orange nails, legs apart, v, denim shorts, :/, alternate costume, oversized shirt, aged down, fighting stance, blue hair, red shorts, dancing, long shirt, outline, dot nose, hair between eyes, pink nails, hair intakes, black hair, anime coloring, flat chest, wide sleeves, denim, oversized clothes, light frown, ass visible through thighs, foreshortening, cropped legs, outstretched arms, pocket, sweatdrop, upper body, leaning to the side, bare legs, child, two-tone hair, outstretched hand, yellow shorts","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L35WX1.txt","1girl, brown hair, solo, smile, blush, bow, ponytail, looking at viewer, white background, upper body, shirt, bowtie, white shirt, sweater vest, simple background, long sleeves, black bow, collared shirt, orange eyes, yellow vest, brown eyes, arms up, closed mouth, brown vest, long hair, countdown, transparent background, side ponytail, hair bow, black bowtie, vest, earrings, jewelry, sidelocks, school uniform, yellow sweater vest, logo, yellow eyes, brown sweater vest, ribbon, stud earrings, blue bow, hand gesture, short hair, blue bowtie, medium hair, index fingers raised, index finger raised, hair ornament, copyright name, high ponytail, pointing up, breasts, outstretched arms, pointing, light blush, hair ribbon, fingernails, neck ribbon, portrait, dress shirt, small breasts, hands up, makeup, cardigan vest, blunt bangs, hair behind ear, uniform, red eyes, piercing, pink nails, ear piercing, fox shadow puppet, sweater, black ribbon, claw pose, open hands, eyeliner, virtual youtuber, eyelashes, hair tie, milestone celebration, artist logo, triangle, light smile, nail polish, \o/, happy, anniversary, wing collar, ok sign, paw pose, blue ribbon, close-up, jacket, speech bubble, puffy long sleeves, pointing at viewer, multicolored eyes, alternate costume","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L35WX2.txt","1girl, shorts, skirt, side ponytail, bow, brown hair, white sailor collar, red bow, sailor collar, smile, shirt, blue shorts, short sleeves, socks, long hair, pleated skirt, white shirt, white background, closed mouth, short shorts, blue skirt, shoes, multiple views, arm behind back, outstretched arm, bowtie, looking at viewer, index finger raised, red bowtie, white footwear, simple background, standing, pointing, school uniform, white socks, blue eyes, ribbon, blush, shadow, puffy sleeves, full body, hair ribbon, sneakers, puffy short sleeves, collarbone, multicolored eyes, serafuku, sidelocks, blue ribbon, miniskirt, hair bow, twintails, dolphin shorts, small breasts, green eyes, hair ornament, hair between eyes, blue bow, frilled skirt, frills, arm up, cowboy shot, breasts, sailor shirt, one side up, gym shorts, kneehighs, contrapposto, solo, blouse, aqua eyes, pointing at viewer, denim shorts, buttons, head tilt, very long hair, long sleeves, drop shadow, pointing up, cross-laced footwear, split mouth, double horizontal stripe, transparent background, denim, green skirt, zoom layer, yellow eyes, neck ribbon, virtual youtuber, hand up, collared shirt, gradient eyes, drawstring, back bow, ponytail, side slit shorts, side slit, shoelaces, arm at side, two side up","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L35WX3.txt","1girl, solo, pants, smile, long hair, brown hair, heart, shirt, looking at viewer, black pants, short sleeves, white background, high-waist pants, earrings, wrist scrunchie, breasts, hoop earrings, simple background, jewelry, closed mouth, bow, hair bow, blush, white shirt, two side up, w, shirt tucked in, scrunchie, cowboy shot, brown pants, collared shirt, bag, transparent background, orange eyes, standing, dress shirt, medium breasts, very long hair, outstretched arm, colored inner hair, v, large breasts, buttons, brown eyes, outstretched arms, red eyes, purple scrunchie, blue bag, multicolored hair, grey shirt, one side up, thighs, cropped legs, arms up, hair ribbon, sidelocks, wristband, aqua bow, blue bow, green bow, ribbon, yellow eyes, foreshortening, school uniform, tsurime, blue scrunchie, backpack, suspenders, reaching, wing collar, bracelet, reaching towards viewer, two-tone hair, hair between eyes, tight pants, v-shaped eyebrows, shoulder bag, head tilt, hands up, hand up, black hair, twintails, blue ribbon, tight clothes, floating hair, split mouth, bra visible through clothes, pocket, outstretched hand, polo shirt, spread fingers, symbol-shaped pupils, blue hair, badge, summer uniform, spread arms, light blush, pant suit, hair ornament, aqua hair","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L7ZSC0.txt","1girl, green eyes, solo, brown hair, side ponytail, stretching, skirt, looking at viewer, w, simple background, white background, bow, cowboy shot, long sleeves, pleated skirt, hair bow, brown skirt, v, blush, medium hair, hair ribbon, black bow, closed mouth, ribbon, looking back, japanese clothes, miniskirt, transparent background, ponytail, standing, brown jacket, short hair, wide sleeves, long hair, black sash, brown shirt, sash, hair between eyes, from behind, pink nails, jacket, nail polish, hand up, capelet, black ribbon, white capelet, expressionless, light blush, cropped legs, red nails, thighs, double-parted bangs, robe, shirt, sidelocks, belt, tassel, chinese clothes, kimono, hair ornament, cape, back, crossed arms, green skirt, ahoge, eyelashes, obi, dress, hakama, tachi-e, korean clothes, arms up, hakama short skirt, :/, eyeliner, ribbon trim, aged down, hakama skirt, outstretched arm, cloak, makeup, fingernails, arm up, looking to the side, smile, shawl, virtual youtuber, hanfu, breasts, white robe, diamond (shape), white cape, ribbon-trimmed sleeves, green bow, waist bow, yellow skirt, short ponytail, hands up, red robe, brown dress","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L7ZSC1.txt","1girl, solo, shirt, brown hair, belt, white shirt, twintails, looking at viewer, transparent background, shirt tucked in, smile, bracelet, short sleeves, collarbone, skirt, jewelry, blush, yellow eyes, cowboy shot, dot nose, sidelocks, outstretched arm, black belt, breasts, simple background, blue skirt, small breasts, closed mouth, denim skirt, denim, standing, t-shirt, open hand, tachi-e, light blush, shorts, short hair, white background, short twintails, hand up, hair tie, w, belt buckle, arm up, high-waist skirt, blue shorts, medium hair, buckle, split mouth, denim shorts, blunt bangs, outstretched hand, reaching, reaching towards viewer, brown eyes, medium breasts, bangle, thighs, spread fingers, miniskirt, tented shirt, light smile, arm at side, foreshortening, hair ornament, wristband, high-waist shorts, long hair, two side up, multiple bracelets, child, ogata chieri, waving, hair intakes, fingernails, cropped legs, \m/, straight-on, long bangs, raised eyebrows, tareme, nail polish, casual, blue belt, \||/, brown belt, short shorts, blouse, flat chest, petite, v, legs together, scrunchie, orange eyes, pencil skirt, happy, hair between eyes, watch, wavy hair, open hands","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L7ZSC2.txt","1girl, pink skirt, skirt, brown hair, ahoge, long hair, simple background, white background, short sleeves, shirt, bow, looking at viewer, hair ornament, white shirt, red bow, bowtie, closed mouth, multiple views, brown eyes, blush, red bowtie, outstretched arm, bracelet, hairclip, hair between eyes, sailor collar, jewelry, standing, school uniform, miniskirt, crossed arms, white sailor collar, orange eyes, pleated skirt, cropped legs, solo, feet out of frame, print skirt, polka dot, shirt tucked in, breasts, ribbon trim, pink sailor collar, wristband, arms behind back, expressionless, fingernails, sidelocks, ribbon, outstretched hand, light blush, small breasts, nail polish, pink nails, polka dot skirt, high-waist skirt, blouse, bare legs, serafuku, partially colored, colored inner hair, reference sheet, yellow eyes, legs apart, puffy short sleeves, medium skirt, cowboy shot, outstretched arms, open hand, reaching towards viewer, character profile, reaching, collarbone, :/, dot mouth, collared shirt, bangle, character name, sailor shirt, thighs, puffy sleeves, red ribbon, multicolored hair, pink shirt, smile, child, v-shaped eyebrows, aged down, very long hair, red skirt, variations, leaning back, wristwatch, spread fingers, sketch, ribbon-trimmed clothes, hand up, pink shorts, arm behind back, foreshortening","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5L7ZSC3.txt","1girl, solo, skirt, ahoge, shirt, transparent background, pleated skirt, short sleeves, yellow shirt, bow, orange skirt, looking at viewer, brown hair, blush, simple background, outstretched arms, bowtie, smile, short hair, pointing, closed mouth, hair flaps, collared shirt, school uniform, cowboy shot, brown eyes, white background, orange shirt, index finger raised, red bow, orange bow, spread arms, red skirt, standing, orange bowtie, shirt tucked in, orange eyes, sidelocks, nail polish, red bowtie, yellow eyes, hair between eyes, orange nails, miniskirt, black hair, tachi-e, small breasts, breasts, thighs, pointing at viewer, outstretched arm, hair intakes, hip vent, cropped legs, red nails, split mouth, fingernails, light smile, dot nose, thigh gap, index fingers raised, orange theme, collar, brown shirt, pink nails, sailor collar, white shirt, straight-on, light blush, wing collar, official alternate costume, feet out of frame, polo shirt, medium hair, dress shirt, serafuku, virtual youtuber, ribbon, orange ribbon, orange shorts, cowlick, legs together, zipper, foreshortening, arms up, finger gun, medium breasts, high-waist skirt, short hair with long locks, zipper pull tab, long hair, midriff peek, neck ribbon, blush stickers, uniform, borrowed character, cross-laced slit, copyright notice, long sleeves, pointing up","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LCQW00.txt","1girl, green eyes, skirt, solo, brown hair, sweater, green sweater, long hair, looking at viewer, pleated skirt, transparent background, black skirt, nail polish, ahoge, blush, twintails, simple background, shirt, necktie, hair ornament, collared shirt, school uniform, bow, green nails, ribbon, standing, one side up, white background, hair ribbon, white shirt, long sleeves, hair bow, closed mouth, blue nails, cowboy shot, two side up, sleeves pushed up, black bow, very long hair, bowtie, black bowtie, miniskirt, breasts, sidelocks, black ribbon, multicolored nails, feet out of frame, outstretched arm, side ponytail, black necktie, fingernails, hand up, blue ribbon, scrunchie, sleeves rolled up, hair tie, neck ribbon, spread fingers, thighs, blue bow, open hand, w, small breasts, aqua nails, blue sweater, foreshortening, hands up, hair scrunchie, joints, reaching, gradient hair, virtual youtuber, sleeves past elbows, reaching towards viewer, outstretched hand, medium breasts, hand on own face, cropped legs, expressionless, multicolored hair, name tag, dot mouth, green shirt, doll joints, hairclip, tachi-e, nail art, wing collar, bandaid, blue skirt, cardigan, hair between eyes, dot nose, purple nails, floating hair, blue bowtie, light blush, pink nails, grey skirt, mole","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LCQW01.txt","1girl, transparent background, skirt, solo, green eyes, red skirt, brown hair, short sleeves, short hair, shirt, tachi-e, ribbon, pointing, two side up, hakama, red hakama, white shirt, ahoge, hair ornament, pleated skirt, looking at viewer, japanese clothes, collared shirt, pink ribbon, bow, smile, hakama skirt, outstretched arm, hair ribbon, blush, school uniform, standing, hairclip, closed mouth, cowboy shot, pink bow, hakama short skirt, jewelry, dress shirt, breasts, miniskirt, emblem, miko, small breasts, medal, buttons, hair bow, :3, simple background, badge, hair behind ear, shirt tucked in, virtual youtuber, red ribbon, finger gun, uniform, mahjong, red bow, wing collar, black hair, pocket, medium hair, pointing up, blunt bangs, arm up, necklace, breast pocket, light smile, whistle, hair bun, index finger raised, medium breasts, summer uniform, short twintails, twintails, hair intakes, fingernails, double bun, open hand, waist bow, thighs, sash, collarbone, kimono, logo, utaite, hairpin, nontraditional miko, cropped legs, head tilt, light blush, white background, grey shirt, antenna hair, brown eyes, mahjong tile, sweat, magatama, sweatdrop, nail polish","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LCQW02.txt","1girl, multiple views, ahoge, shirt, braid, smile, white footwear, hair ornament, pants, green shirt, shoes, looking at viewer, bare shoulders, brown hair, white background, medium hair, sneakers, hand up, white pants, full body, breasts, closed mouth, standing, wristband, simple background, hairclip, off-shoulder shirt, short sleeves, yellow eyes, bow, v, collarbone, hair bow, clothes around waist, single braid, medium breasts, off shoulder, looking back, from behind, black wristband, brown eyes, detached sleeves, bra strap, w, sleeveless shirt, side braid, back, long hair, arm at side, reference sheet, heart, grey footwear, waving, star (symbol), blue bow, bracelet, pink skirt, blush, jewelry, shorts, black bow, high-waist pants, triangle hair ornament, multicolored hair, sweatband, shirt tucked in, triangle, cropped torso, choker, sleeveless, shoulder blades, upper body, pink shorts, virtual youtuber, skirt, white shorts, strapless shirt, pink nails, star hair ornament, bare back, colored inner hair, white shirt, bare arms, cleavage, grin, green tank top, short hair, jacket around waist, large breasts, nail polish, leggings, thigh gap, arm up, black choker, \m/, armband, shoulder cutout, x hair ornament, tank top, hair between eyes","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LCQW03.txt","1girl, solo, shirt, bow, two side up, brown hair, skirt, short sleeves, white background, sweater vest, blush, long hair, red bow, wrist scrunchie, green eyes, simple background, v, green skirt, closed mouth, looking at viewer, pleated skirt, bag, school uniform, outstretched arm, scrunchie, school bag, hair ornament, nail polish, red nails, white shirt, very long hair, grey shirt, hairclip, signature, black sweater vest, bowtie, sailor collar, collared shirt, red bowtie, bag charm, standing, fingernails, collarbone, green scrunchie, white sailor collar, black vest, cowboy shot, hair bow, pink nails, green bow, multicolored hair, small breasts, breasts, hand up, shoulder bag, multicolored eyes, vest, index finger raised, charm (object), serafuku, hands up, virtual youtuber, ribbon, blue skirt, green ribbon, sidelocks, gradient hair, dress shirt, hair ribbon, head tilt, hair between eyes, cardigan vest, artist name, black sweater, backpack, finger to mouth, miniskirt, feet out of frame, hair scrunchie, pointing, blue bag, finger to cheek, v over eye, green nails, thighs, pink scrunchie, double v, summer uniform, stuffed toy, black cardigan, grey vest, medium breasts, :<, stuffed animal, orange nails, arm up, flower bracelet, yellow scrunchie, striped bow, blue eyes","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LHJ6Z0.txt","1girl, solo, skirt, double bun, hair bun, hair ornament, long sleeves, pleated skirt, transparent background, looking at viewer, blush, hairclip, blue skirt, cowboy shot, brown hair, arm up, purple eyes, dot mouth, shirt, miniskirt, sidelocks, twintails, simple background, closed mouth, x hair ornament, standing, short hair, light brown hair, white background, hand up, holding hair, pink eyes, pink shirt, dot nose, white shirt, ribbon, medium hair, hair ribbon, pink nails, collarbone, dress, multicolored eyes, thigh gap, hair tie, arm at side, tachi-e, short twintails, holding, expressionless, :o, light blush, small breasts, hair between eyes, star (symbol), star hair ornament, nail polish, breasts, hairpin, sweater, gradient eyes, playing with own hair, blue ribbon, hand in own hair, blonde hair, parted lips, hair twirling, red nails, puffy long sleeves, thighs, long hair, yellow eyes, cropped legs, sleeve cuffs, puffy sleeves, casual, red eyes, double-parted bangs, pink sweater, straight-on, long shirt, fingernails, clenched hand, white dress, pink dress, short dress, adjusting hair, brown eyes, baggy clothes, black skirt, light frown, open mouth, bright pupils, bow, ruffling hair, pleated dress, virtual youtuber, hair bow, legs together, multiple hairpins, :/","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LHJ6Z1.txt","1girl, yellow dress, solo, brown hair, long hair, looking at viewer, dress, blush, jacket, hand on own face, pointing, transparent background, simple background, socks, hand on own cheek, kneehighs, aqua eyes, open clothes, white socks, white background, pointing at viewer, blue eyes, short sleeves, fur trim, standing, forehead, index finger raised, leaning forward, open jacket, bow, green eyes, feet out of frame, breasts, white jacket, half updo, thighs, closed mouth, fur collar, short dress, very long hair, parted bangs, tachi-e, scrunchie, hair bun, fur-trimmed jacket, grey jacket, ponytail, outstretched arm, hair ornament, hood, sidelocks, pointing up, small breasts, hooded jacket, buttons, head rest, single hair bun, hand up, finger gun, skirt, ribbon, pink bow, long sleeves, medium breasts, cardigan, hair bow, nose blush, knee boots, boots, diamond (shape), smile, bent over, pink ribbon, shiny skin, hair scrunchie, floating hair, coat, :o, hood down, pout, multicolored eyes, blue scrunchie, topknot, official alternate costume, shirt, yellow skirt, legs, pleated dress, orange dress, open cardigan, dot mouth, open hoodie, cowboy shot, idol, puckered lips, school uniform, bow legwear, bowtie, collared dress, parted lips","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LHJ6Z2.txt","1girl, solo, green eyes, black hair, long hair, upper body, blush, looking at viewer, hair ornament, ribbon, one side up, v, w, hair ribbon, transparent background, white background, grey hair, simple background, long sleeves, yellow eyes, shirt, gradient hair, side ponytail, bow, closed mouth, white shirt, collarbone, red skirt, multicolored hair, skirt, breasts, adjusting hair, small breasts, sidelocks, green ribbon, hand in own hair, dot mouth, hair bow, black bow, blue hair, bowtie, neck ribbon, hand up, black ribbon, star (symbol), red nails, hairclip, black bowtie, virtual youtuber, light blush, blunt bangs, school uniform, collared shirt, hand on own face, yuuki setsuna (love live!), multiple hairpins, star hair ornament, nail polish, alternate costume, expressionless, medium breasts, casual, dress, hands up, leaf hair ornament, medium hair, sailor collar, hair between eyes, green bow, twintails, buttons, hairpin, alternate hairstyle, arms up, hand on own head, birthday, ponytail, white collar, grey eyes, two-tone hair, shirt tucked in, hair tucking, collar, blouse, x hair ornament, dot nose, smile, arm up, white hair, official alternate costume, hand on own cheek","1"
"A_full-body_anime-style_illustration_of_an_adult_g_I5LHJ6Z3.txt","1girl, solo, skirt, long hair, two side up, red skirt, looking at viewer, ahoge, brown hair, simple background, white background, bow, school uniform, yellow bow, long sleeves, yellow bowtie, blush, red eyes, bowtie, sailor collar, closed mouth, pleated skirt, cowboy shot, scrunchie, white shirt, shirt, midriff peek, breasts, hair ornament, serafuku, standing, smile, high-waist skirt, hood, miniskirt, orange eyes, hair scrunchie, fingernails, outstretched arms, nail polish, transparent background, twintails, buttons, sidelocks, multicolored eyes, striped bow, small breasts, puffy sleeves, blue sailor collar, hood down, medium breasts, sailor shirt, pink nails, green bow, character name, multicolored hair, open hands, contrapposto, green bowtie, puffy long sleeves, hair between eyes, thighs, very long hair, ribbon, head tilt, red nails, spread arms, striped bowtie, badge, green scrunchie, hoodie, tachi-e, orange bow, light smile, orange bowtie, emblem, brown eyes, orange hair, double-breasted, jewelry, two-tone hair, striped clothes, gradient hair, hair tie, pocket, yellow ribbon, bracelet, :3, floating hair, button badge, blue hair, hair bobbles, long fingernails, yellow eyes, hair bow, virtual youtuber, blue skirt, red sailor collar, sweater, cowlick","1"
